==============================================================================================================
DANH SÁCH ẢNH BỊ DỰ ĐOÁN SAI BỞI CẢ 2 MÔ HÌNH (HybricMamba & Super_Mamba)
Tổng số ảnh trong dataset: 557,487 ảnh
Số lượng ảnh cả 2 mô hình cùng đoán sai: 5,423 ảnh
Tỷ lệ lỗi chung (Both Wrong Rate): 0.97%
==============================================================================================================
[True: 03 | Hybric: 07 ( 88.9%) | Super: 07 ( 84.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001523.jpg
[True: 07 | Hybric: 05 ( 24.1%) | Super: 02 ( 41.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001562.jpg
[True: 07 | Hybric: 05 ( 36.4%) | Super: 02 ( 23.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001566.jpg
[True: 07 | Hybric: 08 ( 38.7%) | Super: 06 ( 41.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001568.jpg
[True: 07 | Hybric: 05 ( 50.8%) | Super: 05 ( 36.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001571.jpg
[True: 07 | Hybric: 03 ( 46.6%) | Super: 05 ( 24.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001572.jpg
[True: 07 | Hybric: 08 ( 57.5%) | Super: 08 ( 76.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001578.jpg
[True: 07 | Hybric: 08 ( 73.8%) | Super: 08 ( 74.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001585.jpg
[True: 07 | Hybric: 02 ( 21.2%) | Super: 15 ( 78.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001586.jpg
[True: 07 | Hybric: 03 ( 34.3%) | Super: 05 ( 24.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001591.jpg
[True: 07 | Hybric: 02 ( 42.9%) | Super: 02 ( 44.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001596.jpg
[True: 07 | Hybric: 08 ( 29.3%) | Super: 08 ( 29.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001597.jpg
[True: 07 | Hybric: 25 ( 60.9%) | Super: 04 ( 27.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001599.jpg
[True: 07 | Hybric: 04 ( 38.5%) | Super: 02 ( 21.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001605.jpg
[True: 07 | Hybric: 05 ( 36.7%) | Super: 05 ( 48.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001622.jpg
[True: 07 | Hybric: 08 ( 55.5%) | Super: 01 ( 41.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001623.jpg
[True: 07 | Hybric: 05 ( 50.3%) | Super: 16 ( 25.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001626.jpg
[True: 07 | Hybric: 05 ( 61.8%) | Super: 02 ( 38.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001627.jpg
[True: 07 | Hybric: 05 ( 44.4%) | Super: 03 ( 35.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001634.jpg
[True: 07 | Hybric: 02 ( 37.0%) | Super: 02 ( 59.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001638.jpg
[True: 07 | Hybric: 05 ( 27.2%) | Super: 02 ( 48.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001640.jpg
[True: 07 | Hybric: 05 ( 37.4%) | Super: 05 ( 41.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001641.jpg
[True: 07 | Hybric: 05 ( 82.2%) | Super: 05 ( 41.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001648.jpg
[True: 07 | Hybric: 05 ( 77.8%) | Super: 05 ( 42.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001649.jpg
[True: 07 | Hybric: 04 ( 22.1%) | Super: 05 ( 20.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001650.jpg
[True: 07 | Hybric: 05 ( 31.6%) | Super: 05 ( 53.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001652.jpg
[True: 07 | Hybric: 08 ( 30.1%) | Super: 05 ( 39.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001655.jpg
[True: 07 | Hybric: 05 ( 62.8%) | Super: 05 ( 34.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001659.jpg
[True: 07 | Hybric: 02 ( 30.9%) | Super: 03 ( 20.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001661.jpg
[True: 07 | Hybric: 05 ( 57.0%) | Super: 08 ( 66.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001663.jpg
[True: 07 | Hybric: 03 ( 23.8%) | Super: 04 ( 89.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001666.jpg
[True: 07 | Hybric: 05 ( 79.5%) | Super: 04 ( 47.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001674.jpg
[True: 07 | Hybric: 02 ( 41.1%) | Super: 02 ( 34.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001679.jpg
[True: 07 | Hybric: 01 ( 25.0%) | Super: 15 ( 34.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001681.jpg
[True: 07 | Hybric: 05 ( 63.5%) | Super: 10 ( 56.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001682.jpg
[True: 07 | Hybric: 05 ( 25.3%) | Super: 01 ( 25.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001683.jpg
[True: 07 | Hybric: 03 ( 32.6%) | Super: 08 ( 63.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001691.jpg
[True: 07 | Hybric: 05 ( 22.0%) | Super: 01 ( 46.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001702.jpg
[True: 07 | Hybric: 02 ( 21.5%) | Super: 02 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001703.jpg
[True: 07 | Hybric: 04 ( 34.0%) | Super: 04 ( 63.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001705.jpg
[True: 07 | Hybric: 08 ( 33.8%) | Super: 08 ( 73.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001707.jpg
[True: 07 | Hybric: 08 ( 55.8%) | Super: 04 ( 42.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001710.jpg
[True: 07 | Hybric: 08 ( 22.0%) | Super: 10 ( 73.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001711.jpg
[True: 07 | Hybric: 04 ( 29.5%) | Super: 02 ( 31.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001713.jpg
[True: 07 | Hybric: 02 ( 30.7%) | Super: 08 ( 40.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001716.jpg
[True: 07 | Hybric: 05 ( 69.2%) | Super: 04 ( 37.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001717.jpg
[True: 07 | Hybric: 05 ( 20.8%) | Super: 02 ( 30.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001718.jpg
[True: 07 | Hybric: 08 ( 62.4%) | Super: 01 ( 52.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001722.jpg
[True: 07 | Hybric: 05 ( 34.4%) | Super: 05 ( 38.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001727.jpg
[True: 07 | Hybric: 08 ( 52.4%) | Super: 09 ( 46.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001733.jpg
[True: 07 | Hybric: 05 ( 46.1%) | Super: 05 ( 49.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001738.jpg
[True: 07 | Hybric: 03 ( 40.7%) | Super: 02 ( 39.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001739.jpg
[True: 07 | Hybric: 08 ( 81.5%) | Super: 08 ( 74.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001741.jpg
[True: 07 | Hybric: 08 ( 87.0%) | Super: 08 ( 60.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001749.jpg
[True: 07 | Hybric: 03 ( 31.4%) | Super: 02 ( 43.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001750.jpg
[True: 07 | Hybric: 05 ( 80.9%) | Super: 05 ( 53.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001753.jpg
[True: 07 | Hybric: 05 ( 54.1%) | Super: 05 ( 55.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001759.jpg
[True: 07 | Hybric: 08 ( 72.8%) | Super: 08 ( 34.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001762.jpg
[True: 07 | Hybric: 02 ( 44.3%) | Super: 15 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001765.jpg
[True: 07 | Hybric: 01 ( 21.0%) | Super: 04 ( 63.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001767.jpg
[True: 07 | Hybric: 08 ( 87.5%) | Super: 08 ( 56.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001778.jpg
[True: 07 | Hybric: 08 ( 91.0%) | Super: 14 ( 74.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001779.jpg
[True: 07 | Hybric: 13 ( 12.4%) | Super: 13 ( 33.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001791.jpg
[True: 07 | Hybric: 14 ( 49.3%) | Super: 04 ( 35.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001796.jpg
[True: 07 | Hybric: 04 ( 98.2%) | Super: 04 ( 96.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_255_00007_001799.jpg
[True: 07 | Hybric: 05 ( 67.1%) | Super: 08 ( 32.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_60_00007_000747.jpg
[True: 07 | Hybric: 10 ( 12.7%) | Super: 04 ( 13.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002272.jpg
[True: 07 | Hybric: 10 ( 17.6%) | Super: 12 ( 13.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002278.jpg
[True: 07 | Hybric: 05 ( 46.5%) | Super: 06 ( 49.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002280.jpg
[True: 07 | Hybric: 01 ( 42.4%) | Super: 02 ( 35.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002313.jpg
[True: 07 | Hybric: 03 ( 34.1%) | Super: 09 ( 17.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002334.jpg
[True: 07 | Hybric: 10 ( 35.0%) | Super: 10 ( 33.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002338.jpg
[True: 07 | Hybric: 10 ( 16.2%) | Super: 04 ( 16.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002343.jpg
[True: 07 | Hybric: 25 ( 14.5%) | Super: 14 ( 16.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002351.jpg
[True: 07 | Hybric: 03 ( 46.8%) | Super: 02 ( 49.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002385.jpg
[True: 07 | Hybric: 31 ( 24.4%) | Super: 14 ( 27.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002387.jpg
[True: 07 | Hybric: 05 ( 60.2%) | Super: 09 ( 63.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002420.jpg
[True: 07 | Hybric: 10 ( 15.3%) | Super: 15 ( 21.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002433.jpg
[True: 07 | Hybric: 10 ( 26.3%) | Super: 13 (  8.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002488.jpg
[True: 07 | Hybric: 10 ( 21.3%) | Super: 10 ( 20.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002501.jpg
[True: 07 | Hybric: 10 ( 14.2%) | Super: 25 (  8.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002502.jpg
[True: 07 | Hybric: 10 ( 13.0%) | Super: 38 (  8.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002518.jpg
[True: 07 | Hybric: 03 ( 23.0%) | Super: 14 ( 34.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002531.jpg
[True: 07 | Hybric: 10 ( 19.4%) | Super: 13 ( 17.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002534.jpg
[True: 07 | Hybric: 05 ( 85.8%) | Super: 16 ( 81.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002574.jpg
[True: 07 | Hybric: 10 ( 21.6%) | Super: 04 ( 13.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002575.jpg
[True: 07 | Hybric: 10 ( 18.4%) | Super: 03 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002585.jpg
[True: 07 | Hybric: 05 ( 34.0%) | Super: 10 ( 46.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002597.jpg
[True: 07 | Hybric: 04 ( 68.1%) | Super: 04 ( 99.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002624.jpg
[True: 07 | Hybric: 10 ( 24.0%) | Super: 04 (  8.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002642.jpg
[True: 07 | Hybric: 10 ( 13.9%) | Super: 04 ( 11.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002646.jpg
[True: 07 | Hybric: 10 ( 18.6%) | Super: 12 ( 12.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d120_00007_002699.jpg
[True: 07 | Hybric: 14 ( 23.9%) | Super: 14 ( 46.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002708.jpg
[True: 07 | Hybric: 10 ( 16.3%) | Super: 04 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002718.jpg
[True: 07 | Hybric: 10 ( 27.7%) | Super: 13 ( 10.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002725.jpg
[True: 07 | Hybric: 10 ( 23.3%) | Super: 10 ( 17.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002739.jpg
[True: 07 | Hybric: 33 ( 33.4%) | Super: 10 ( 17.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002744.jpg
[True: 07 | Hybric: 14 ( 28.8%) | Super: 01 ( 22.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002748.jpg
[True: 07 | Hybric: 10 ( 24.8%) | Super: 10 ( 21.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002757.jpg
[True: 07 | Hybric: 10 ( 24.3%) | Super: 01 ( 11.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002763.jpg
[True: 07 | Hybric: 03 ( 47.9%) | Super: 14 ( 25.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002769.jpg
[True: 07 | Hybric: 03 ( 18.9%) | Super: 14 ( 16.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002773.jpg
[True: 07 | Hybric: 04 ( 32.9%) | Super: 14 ( 29.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002804.jpg
[True: 07 | Hybric: 10 ( 11.9%) | Super: 13 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002818.jpg
[True: 07 | Hybric: 10 ( 23.7%) | Super: 01 ( 12.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002820.jpg
[True: 07 | Hybric: 10 ( 40.5%) | Super: 10 ( 12.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002833.jpg
[True: 07 | Hybric: 10 ( 27.3%) | Super: 10 ( 19.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002834.jpg
[True: 07 | Hybric: 01 ( 24.1%) | Super: 10 ( 29.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002841.jpg
[True: 07 | Hybric: 10 ( 43.6%) | Super: 10 ( 27.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002856.jpg
[True: 07 | Hybric: 38 ( 28.0%) | Super: 10 (  9.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002866.jpg
[True: 07 | Hybric: 10 ( 25.3%) | Super: 10 ( 22.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002868.jpg
[True: 07 | Hybric: 10 ( 36.7%) | Super: 10 ( 24.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002871.jpg
[True: 07 | Hybric: 10 ( 33.1%) | Super: 10 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002873.jpg
[True: 07 | Hybric: 04 ( 38.7%) | Super: 14 ( 19.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002886.jpg
[True: 07 | Hybric: 10 ( 36.6%) | Super: 04 ( 10.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002890.jpg
[True: 07 | Hybric: 10 ( 16.1%) | Super: 02 (  9.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002917.jpg
[True: 07 | Hybric: 10 ( 29.8%) | Super: 10 ( 13.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002926.jpg
[True: 07 | Hybric: 10 ( 36.2%) | Super: 10 ( 15.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002934.jpg
[True: 07 | Hybric: 10 ( 34.6%) | Super: 10 ( 26.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002935.jpg
[True: 07 | Hybric: 10 ( 14.7%) | Super: 14 ( 13.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002937.jpg
[True: 07 | Hybric: 08 ( 53.4%) | Super: 08 ( 73.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002953.jpg
[True: 07 | Hybric: 10 ( 27.3%) | Super: 04 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002956.jpg
[True: 07 | Hybric: 10 ( 29.8%) | Super: 10 ( 29.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002959.jpg
[True: 07 | Hybric: 38 ( 25.8%) | Super: 38 (  9.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002960.jpg
[True: 07 | Hybric: 10 ( 25.4%) | Super: 10 ( 17.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002961.jpg
[True: 07 | Hybric: 38 ( 30.9%) | Super: 38 ( 10.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002966.jpg
[True: 07 | Hybric: 10 ( 35.1%) | Super: 13 ( 14.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00007/AdditiveGaussianNoise_d255_00007_002974.jpg
